asv,best_cosine,n_old_genomes,genome_top1,taxon_top1,genus_top1,genome_top5,taxon_top5,genus_top5,genome_top20,taxon_top20,genus_top20,genome_top50,taxon_top50,genus_top50,genome_top100,taxon_top100,genus_top100
331b2c7da556a639972cc9b2d8a31aa8,0.998,2,False,False,,True,True,,True,True,,True,True,,True,True,
89c962e2643e3c9af6fa5614a3e57003,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
6cec0bfed5ae5027a2002e200c4f71eb,0.999,2,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
3b54387c342aed1bbfc6586fdf74ffc6,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
66d2801e670d80e47a383b655213cf55,0.9956,23,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True
4fdb441ce30cb8a04ddd4c7b24e39ae2,0.9995,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
5645208dbd4272e443c0bfd58a60b9b9,0.9956,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4c377ed4a13484a07dffc1121a98a02c,0.999,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
cdfbfbaaeefc8ad48995e3953a7ed409,0.9961,9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
cb3f42ad378ddeda014d895db355586b,1.0,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a8615f5ca1d297895cc840a75212b907,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
5dfb2d1578133ad81a110967e7c71462,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
566e2121e9bd3188a5c29f9c55607760,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
8359901a562b0b0642e0383e8fb12566,0.9985,1,False,False,,True,True,,True,True,,True,True,,True,True,
1fe612d44adcd7a6a0efbc7ad770fb38,0.9966,1,False,True,,True,True,,True,True,,True,True,,True,True,
79e2b6d098bc24e051a82e3d618d416f,1.0,4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
d883b22e464393102af5c3372d061397,0.9956,15,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
36a66f4e2ef60675b52417bd1ef5d23f,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
25668c0238f943ae425391ec3054a4d0,1.0,4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3ec5ac546f36cb0a6d6b41ea94437fd6,1.0,8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
666b0c3f75da615166898be90c200697,0.998,5,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
58a2d5b3e1ddfcaf493f61028578cc92,0.9985,1,False,False,,False,False,,False,False,,False,False,,False,False,
7380f2dbd0ed772394d1ec7413371fd5,0.9966,2,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8f6e77dd37d82d5d60ee21867f52f9e4,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
49eeeeee727d06a37cada5eee00468b5,0.9985,3,True,True,,True,True,,True,True,,True,True,,True,True,
ce3debe377068d91443c07c23728742c,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
137dec98118422e728bd109bffafd4bb,0.9902,23,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True
46fcb071239921902d1df130f863599c,0.9961,1,True,True,,True,True,,True,True,,True,True,,True,True,
29ffed0e67cdfb55f16960a8f8428cb5,0.999,11,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
e8a98ce984ee0d66515ea055e525930b,0.999,2,True,True,,True,True,,True,True,,True,True,,True,True,
99d2491ca9702e5053cb6e62d0349555,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
df24931eef177828ec0d0b347ec6cf02,0.9775,0,False,False,,False,False,,False,False,,False,False,,False,False,
534be7183f24b21ccc3a792f5c7e5169,0.9971,19,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
ffa712fb62fa7468337cc7e0f0c527c3,1.0,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
b6b373e4adb9c081da6a2499547960c7,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
8067fd3f7aedca5f755d76ba6d001ecc,1.0,3,True,True,,True,True,,True,True,,True,True,,True,True,
341ffe203147e821ef8fc61a221e53eb,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
da9b9d254bc05bd32ff186a046fedf37,0.9961,1,False,False,,False,False,,False,True,,False,True,,True,True,
6cd824d1e0974fbbf83448af65c0def7,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
3e198207b81e382d6209c129373e9d60,0.9966,2,True,True,,True,True,,True,True,,True,True,,True,True,
3038f96d4805d0546256c1e7766247e0,0.9956,14,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
37376f3bdaca3bbd8c0eabde3b65c9a8,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b8787a09e2e26dcf154557d3ad66ea8d,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
84f0bed445af5694e5b98998ffde30a8,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9b0365b5a27348e323235f03eb91b153,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
fab2c4c54cd5034675223cf06e3eb8c2,0.999,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5921e25af2acb3d6f297ce40e0373ecd,0.998,1,True,True,,True,True,,True,True,,True,True,,True,True,
c4a386b001291fa4bda56b6eb40173b6,0.9912,6,False,False,,False,False,,False,False,,True,True,,True,True,
110f5c1e92f18f2cdc7af78a035555a7,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
0c4b95d668645a2a85addfe2f084b6f2,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
d940283de678b9ef93da553438afcd90,1.0,4,True,True,,True,True,,True,True,,True,True,,True,True,
2e4e10f885aac2233d05e4b46571c20d,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7f52ee67403fedcc4a7ddae34cd0e7a4,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
f2898c48280ac39868a2fa71eb0211f3,0.9966,12,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
3e8c3a8b8d144e5a10adb57a7cc517da,0.998,1,False,True,,True,True,,True,True,,True,True,,True,True,
f453adbb26cf3d1efef5c3629bbf654d,0.9995,20,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a372cf10657d0756778992bacff2d706,0.9966,13,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True
245b33b8928a2d472035cfcc336caddb,0.9985,0,False,False,,False,False,,False,False,,False,False,,False,False,
e587cd60e62e6c08ac653bef4e935304,0.9976,1,False,True,,False,True,,True,True,,True,True,,True,True,
781af70eed8b17d285d44f49d836a48e,0.9956,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1fe5ac555eb14e8844d872f1061c429f,0.9995,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8d1e64ee4aa50278de70ddd89e5c3665,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
92862fbe6ff344c8964156b2a0b424cc,0.9858,0,False,False,,False,False,,False,False,,False,False,,False,False,
5ef194c523178b714e804757a3218c3a,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
4b3f93408aee639f8a0d3499050b9ff3,0.9985,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
b5a4aad370e78b9f833c9424031c44ec,0.9995,5,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
3196bc82f5a5ddf5efff5dfd48579b60,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7f26e242060257e98029fcaad8b88db9,0.9971,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1e37d3623e8679bea135824898326438,0.9946,31,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
de1e619dc7f15e1df4639581d8f08666,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
2f94ec758afccdb570dcc9fd5080e5c4,0.9995,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9e2b122adf540f378ae4674b70ffa70d,0.9961,2,True,True,,True,True,,True,True,,True,True,,True,True,
a4c97d72a3ac2b7c1435c56721a3aa1a,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
97d46cb66b426e54414d29f5c60c740a,0.999,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
7fea81a0fb9031b1aa53e4dcc0334bf4,0.9956,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6322c84c5ee6585bf9973a931d8f279d,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
831cff0214f7446fab90ddfedf7bfcee,0.999,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17e2d5f6e5fc504e01e29c78e545e138,0.999,7,True,True,,True,True,,True,True,,True,True,,True,True,
8ca8a2ee539e5a54b184bbf80e861033,0.9961,28,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True
8bbcf048be9561d00c6ed8f597643925,1.0,22,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True
fd932f10265b9729b3972ed5cdce8a0d,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5bfd0607c1130b2ea95261361ed0aaf1,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
593b39ccba286d62eba7872e07c45354,0.8989,0,False,False,,False,False,,False,False,,False,False,,False,False,
d6a202591a42fa999f25af7a7aefcffd,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
608bdffdf9263f1b123d069d10e69f9a,0.9893,0,False,False,,False,False,,False,False,,False,False,,False,False,
5022c2e85eb7347a496e69b612b21ce1,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
8a08f279c5533390e6b47c6969ed7d82,0.9971,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ce8d585abe69c46ac0fba61726d046c5,0.9971,16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e4e59d9f49c532675b55e61340b2179e,0.9976,12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3547314cbc17e38fbaed69287ddb4f31,0.998,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7fd8ef977c4177cf2c4c536310a8f19f,0.9956,10,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
2780b1a1535644ef954b37c0be366f13,0.9897,25,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
403445d403772ea7701cd01368da5a56,0.9951,23,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True
88dc6547deddeb8ca981c592f965d014,1.0,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5bd95b851799d453c141b62c55e27ef4,0.999,2,True,True,,True,True,,True,True,,True,True,,True,True,
ddb21bd22519316c9c3bf922a9a8e816,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
343639260e5a553a449c040a58953f9a,1.0,5,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True
4d5eeba41b7a507f54023d01ce1fb31a,0.9976,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9f34b6a04f6d30d61947a02265404b17,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
5881e5969b9c5cced797ab5e237049b4,0.9995,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
12d48d4e5b03a44eb1e1c7c2bb216348,1.0,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
dbec03fc66ff2c2d4e6b089d27824139,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
bb69e4aeb1c42e1919594f9e9823a7b9,0.9956,8,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
25345b8ad2ecd33d152d19f3c03992b4,0.9976,1,False,False,,False,False,,False,True,,False,True,,False,True,
eb41af02b18dc957ef593cfd11261be5,1.0,4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
f687f9aecd37880d471fc69c13c4f256,0.9966,21,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8b78ca8c5e127e820c9561e10c9f19c2,0.9897,5,False,True,,False,True,,False,True,,False,True,,False,True,
e57525faafab45f4f99be57ab69faabd,0.9976,8,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
717aff2a74550554098682047fb9830c,0.9971,1,True,True,,True,True,,True,True,,True,True,,True,True,
d5ed9ff1b4b6861428e0eb93d8b2c3a1,0.999,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
daec04577d1843ad73efa35de1d48151,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
07f46149c04b861915fa32dc8104b022,0.9985,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
96e13bb8e776c83458e2b282cd3e44e0,0.9995,13,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
954d0e6f5e93a9f23198c807840314bd,0.9995,12,True,True,,True,True,,True,True,,True,True,,True,True,
ca532c83e87eb3e76511a71e9abf28c2,0.9956,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8924705b2ac86db54622adeba1d6bba1,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
97c2c7e8cc5a28811906eda58edb16ec,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
62b0ef9d072b7772ca3958f821bc1c49,0.998,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
06e03c616890e7dd3b607e7605fda9be,1.0,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5f452e591d65c3a4fee53f0cc354ea72,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
172df84126559d3703a3b6184b45a0ee,0.9932,0,False,False,,False,False,,False,False,,False,False,,False,False,
1a3a64b0c16fb7daa275ec71dd81b701,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
54361a7cbec36835157cc4e00336e464,0.9956,6,False,False,,False,False,,False,False,,False,True,,False,True,
918eaaa2a8ed889d1ab21eb87b880779,0.9932,31,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
211c2bf941e5c4e05078cf20a194b0be,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
87b489a37616c28af2c28eda4b45fb8b,1.0,9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8102b0f64f0661286e71a73878df9ce7,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
493cc79d93c8003efb9369ab256e65f4,0.9956,15,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
9f6f938a15e4f288092b39efae6698de,0.9985,3,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
fef03d7c4d744b68dd3c6c56bfd5c256,0.998,1,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True
4e73d26557436d233aea34f6a5371895,0.9961,14,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True
dd6cd878e1ac746a5df199e3ea0152a2,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
d3648f626f4aadacf25eb043bdc62c58,0.9858,0,False,False,,False,False,,False,False,,False,False,,False,False,
b0ec891a9cead40f58935f40fa9a1b9a,1.0,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
2389f5000634184ae381b8e579934c4b,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e1d4180c0091e155509f14fcbdb541ae,0.9927,23,False,True,False,True,True,False,True,True,False,True,True,False,True,True,False
470a368a6807b4a2d6a56ff427742e09,0.9946,7,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True
8dcc2c0ebe2c9f41761691937e854ac8,0.9995,2,False,True,,True,True,,True,True,,True,True,,True,True,
685a06c480c8512cad2bba3e5b066bdb,1.0,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
4caeeec76b63970fd73a62f3d9c522ef,0.9941,1,False,False,,True,True,,True,True,,True,True,,True,True,
9293b23be2addc4c8910fbe977237c46,0.9976,1,False,False,,False,True,,False,True,,False,True,,False,True,
e3083a5858ffbe913e0c1a70a8cf6919,0.9976,15,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
14816bf58b22a8172bb1d6a7f78f06f2,0.9976,21,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True
822e596ebee53d4dcd5ffe3e26ec43d4,0.9922,0,False,False,,False,False,,False,False,,False,False,,False,False,
c74a800e896402acb88ee96173c56d80,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9591914f1b4272813c5d24f968e4ca81,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
bc96db08da9a54e69f83357f2429e767,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
7a94ab2d3edd2d5f1b14fb97b8227aab,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7e614d8925e124b39916f22fdeb64c3f,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5b2c9996f39f03a22f551c353da1d3ed,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
36a65735bd9508c5f7a66dc84dd3f8c6,0.998,1,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True
dc8477df0245e1b7cf2151a6066f204a,0.9966,11,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True
1f42391a983ba3af940e541d110a8432,0.9868,0,False,False,,False,False,,False,False,,False,False,,False,False,
a5a1519fb2b6c41d9cbc7937a35a9e32,0.999,11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e00f85cb3452e37943500e86afb268f4,1.0,12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1352ecafaa4f51b95bedc9b026136ba0,0.999,2,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
6ebabe5be540e1304e1262781c30bbe5,0.9976,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e33914420d19e3dcbaf511090df6d385,0.9829,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
c2229c40838cb5aa067cdcab26a4d0bd,1.0,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1eac8ec4812f4ed7bfd8387a38bdba1f,0.9985,4,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
659345ab0b295a524c8158295f1b7e49,1.0,18,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5e08663561b972be66344edb87da4e3d,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
0f97c220b579e7f247036ed1adce5afc,0.999,4,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
26c822a9da99f48bc5eabddbeda2a1e8,0.9995,0,False,False,,False,False,,False,False,,False,False,,False,False,
